CustomerID,actual_churn,predicted_churn,churn_probability,Risk Segment,CLTV,Value Segment,Expected CLTV at Risk,Retention Priority,Key Risk Factors,Recommended Action,Tenure Months,Contract,Internet Service,Payment Method,Monthly Charges,Total Charges
6872-HXFNF,0,0,0.0538221288341337,Low Risk,5331,High Value,286.9257688147668,Low,No online security,Bundle online security with retention offer,64,One year,DSL,Bank transfer (automatic),58.35,3756.45
7803-XOCCZ,0,0,0.0470052526372135,Low Risk,6099,High Value,286.6850358343651,Low,Month-to-month contract; Fiber optic service,Offer incentive to move to a longer-term contract,52,Month-to-month,Fiber optic,Bank transfer (automatic),84.05,4326.8
0074-HDKDG,0,0,0.0752816333272456,Low Risk,3807,Low Value,286.59717807682404,Low,No tech support,Offer discounted or trial tech support,25,One year,DSL,Bank transfer (automatic),61.6,1611.0
4648-YPBTM,0,0,0.0505524611680702,Low Risk,5644,High Value,285.3180908325882,Low,No online security,Bundle online security with retention offer,53,Two year,DSL,Bank transfer (automatic),73.9,3958.25
3077-RSNTJ,0,0,0.0663702855913784,Low Risk,4293,Medium Value,284.9276360437875,Low,Month-to-month contract; Short tenure,Offer incentive to move to a longer-term contract; Trigger new-customer onboarding outreach,6,Month-to-month,No,Mailed check,19.7,113.5
4946-EDSEW,1,0,0.0504430645742696,Low Risk,5638,High Value,284.397998069732,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,11,Month-to-month,No,Mailed check,19.25,180.3
1492-QGCLU,0,0,0.0474464303281885,Low Risk,5957,High Value,282.6383854650189,Low,Month-to-month contract; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment,53,Month-to-month,DSL,Electronic check,85.7,4616.1
5161-XEUVX,0,0,0.108073420657062,Low Risk,2615,Low Value,282.61199501821716,Low,Fiber optic service; No online security; High monthly charges,Bundle online security with retention offer; Review plan pricing or offer loyalty discount,37,Two year,Fiber optic,Mailed check,94.3,3460.95
7492-TAFJD,0,0,0.0841836881059816,Low Risk,3345,Low Value,281.59443671450845,Low,No tech support,Offer discounted or trial tech support,7,Two year,DSL,Mailed check,38.55,280.0
4137-JOPHL,0,0,0.0528015859175593,Low Risk,5306,High Value,280.16521487856966,Low,Fiber optic service; No online security,Bundle online security with retention offer,50,Two year,Fiber optic,Bank transfer (automatic),89.7,4304.5
9822-BIIGN,0,0,0.0570882104343418,Low Risk,4903,Medium Value,279.9034957595778,Low,Month-to-month contract; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment,53,Month-to-month,DSL,Electronic check,71.85,3827.9
4717-GHADL,0,0,0.0496723858063469,Low Risk,5592,High Value,277.76798142909183,Low,No online security,Bundle online security with retention offer,50,Two year,DSL,Mailed check,79.6,4024.2
2250-IVBWA,0,0,0.0533381500420411,Low Risk,5168,High Value,275.6515594172684,Low,Month-to-month contract; Electronic check; Fiber optic service; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,64,Month-to-month,Fiber optic,Electronic check,81.05,5135.35
0997-YTLNY,0,0,0.0731140216924825,Low Risk,3749,Low Value,274.1044673251169,Low,Month-to-month contract; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer,19,Month-to-month,DSL,Mailed check,48.8,953.65
9364-YKUVW,0,0,0.1021005383101907,Low Risk,2681,Low Value,273.73154320962124,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,15,Month-to-month,No,Mailed check,19.8,309.4
5025-GOOKI,0,0,0.0638361999155217,Low Risk,4277,Medium Value,273.0274270386863,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,20,Month-to-month,No,Credit card (automatic),18.9,347.65
6953-PBDIN,0,0,0.0421159090187134,Low Risk,6466,High Value,272.32146771500084,Low,No online security,Bundle online security with retention offer,70,Two year,DSL,Bank transfer (automatic),72.95,5265.55
0048-PIHNL,0,0,0.0449043647118276,Low Risk,6061,High Value,272.16535451838706,Low,No major rule-based risk factor,Personalized retention outreach,49,One year,No,Bank transfer (automatic),20.45,900.9
7649-PHJVR,0,0,0.0466952585468794,Low Risk,5825,High Value,271.9998810355725,Low,No major rule-based risk factor,Personalized retention outreach,11,One year,No,Mailed check,19.5,226.8
9220-ZNKJI,0,0,0.0629553554961905,Low Risk,4291,Medium Value,270.1414304341534,Low,Fiber optic service; No online security,Bundle online security with retention offer,55,Two year,Fiber optic,Credit card (automatic),88.8,4805.3
4223-BKEOR,0,0,0.0817743578105726,Low Risk,3302,Low Value,270.01892949051074,Low,No tech support,Offer discounted or trial tech support,21,One year,DSL,Mailed check,64.85,1336.8
8024-XNAFQ,0,0,0.0508620783632065,Low Risk,5294,High Value,269.2638428548152,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,72,Two year,Fiber optic,Bank transfer (automatic),107.4,7748.75
2907-ILJBN,0,0,0.0654055429431514,Low Risk,4047,Medium Value,264.6962322909337,Low,No major rule-based risk factor,Personalized retention outreach,11,One year,No,Mailed check,20.6,233.9
8401-EMUWF,0,0,0.0557870102387223,Low Risk,4701,Medium Value,262.2547351322335,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,42,Month-to-month,DSL,Bank transfer (automatic),69.4,3058.3
2239-CFOUJ,0,0,0.057606222926808,Low Risk,4540,Medium Value,261.5322520877083,Low,Short tenure,Trigger new-customer onboarding outreach,1,One year,No,Mailed check,20.4,20.4
6933-FHBZC,0,0,0.08396124452403,Low Risk,3079,Low Value,258.5166718894884,Low,No tech support; No online security,Offer discounted or trial tech support; Bundle online security with retention offer,26,One year,DSL,Mailed check,56.05,1553.2
2245-ADZFJ,0,0,0.0739369718624044,Low Risk,3491,Low Value,258.1139687716538,Low,No online security,Bundle online security with retention offer,31,Two year,DSL,Bank transfer (automatic),80.55,2471.6
3705-PSNGL,1,0,0.0473345236148013,Low Risk,5398,High Value,255.5117584726974,Low,Electronic check,Promote automatic payment enrollment,45,One year,No,Electronic check,20.4,930.45
3530-VWVGU,0,0,0.0451484181086545,Low Risk,5657,High Value,255.4046012406585,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,22,Month-to-month,No,Mailed check,19.9,400.3
5442-BXVND,0,0,0.0461678183029793,Low Risk,5531,High Value,255.3542030337785,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,33,Month-to-month,No,Bank transfer (automatic),24.25,838.5
6461-PPAXN,0,0,0.0525051211236604,Low Risk,4858,Medium Value,255.06987841874223,Low,No major rule-based risk factor,Personalized retention outreach,35,One year,DSL,Bank transfer (automatic),54.95,1916.0
0628-CNQRM,1,0,0.0746614936222688,Low Risk,3378,Low Value,252.20652545602402,Low,No major rule-based risk factor,Personalized retention outreach,22,One year,DSL,Bank transfer (automatic),67.5,1544.05
9073-ZZIAY,0,0,0.0435774733875404,Low Risk,5769,High Value,251.39844397272057,Low,Electronic check,Promote automatic payment enrollment,62,Two year,DSL,Electronic check,86.1,5215.25
8741-LQOBK,0,0,0.051915252884684,Low Risk,4829,Medium Value,250.69875618013904,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,46,Month-to-month,DSL,Bank transfer (automatic),35.05,1620.25
9359-UGBTK,0,0,0.0508614479499352,Low Risk,4910,Medium Value,249.7297094341818,Low,No major rule-based risk factor,Personalized retention outreach,67,One year,DSL,Bank transfer (automatic),72.35,4991.5
7061-OVMIM,0,0,0.047927282787846,Low Risk,5203,High Value,249.36565234516274,Low,No major rule-based risk factor,Personalized retention outreach,30,One year,No,Bank transfer (automatic),19.55,608.5
0377-JBKKT,0,0,0.0493718461943498,Low Risk,5036,Medium Value,248.63661743474557,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,22,Month-to-month,DSL,Mailed check,57.95,1271.8
3766-EJLFL,0,0,0.0387095388312427,Low Risk,6391,High Value,247.3926626704721,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,68,Two year,Fiber optic,Bank transfer (automatic),109.05,7508.55
5155-AZQPB,0,0,0.0468578977523803,Low Risk,5250,High Value,246.00396319999658,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,28,Month-to-month,DSL,Mailed check,49.9,1410.25
9473-CBZOP,0,0,0.0502415384744822,Low Risk,4891,Medium Value,245.73136467869244,Low,No tech support,Offer discounted or trial tech support,28,One year,DSL,Mailed check,59.0,1654.45
7581-EBBOU,0,0,0.057666221008783,Low Risk,4260,Medium Value,245.65810149741557,Low,No online security,Bundle online security with retention offer,60,One year,DSL,Credit card (automatic),70.15,4224.7
5671-RQRLP,0,0,0.0587505677468425,Low Risk,4181,Medium Value,245.6361237495485,Low,Fiber optic service; No tech support; No online security,Offer discounted or trial tech support; Bundle online security with retention offer,70,Two year,Fiber optic,Credit card (automatic),75.65,5411.4
5170-PTRKA,0,0,0.0502947292243169,Low Risk,4865,Medium Value,244.68385767630173,Low,No major rule-based risk factor,Personalized retention outreach,49,One year,DSL,Credit card (automatic),35.8,1782.0
0019-EFAEP,0,0,0.0443711657605742,Low Risk,5513,High Value,244.61823683804556,Low,Fiber optic service; No tech support; High monthly charges,Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,72,Two year,Fiber optic,Bank transfer (automatic),101.3,7261.25
3181-MIZBN,0,0,0.0664470739206106,Low Risk,3677,Low Value,244.32589080608517,Low,Month-to-month contract; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment,16,Month-to-month,No,Electronic check,19.75,313.4
5701-GUXDC,0,0,0.096962485828694,Low Risk,2519,Low Value,244.2485018024802,Low,No tech support,Offer discounted or trial tech support,26,One year,DSL,Credit card (automatic),35.4,978.6
4825-FUREZ,0,0,0.0406177335016047,Low Risk,5940,High Value,241.2693369995319,Low,Electronic check,Promote automatic payment enrollment,42,Two year,No,Electronic check,20.25,835.5
0608-JDVEC,0,0,0.0406177335016047,Low Risk,5914,High Value,240.2132759284902,Low,Electronic check,Promote automatic payment enrollment,50,Two year,No,Electronic check,19.8,1013.2
2812-REYAT,0,0,0.0429324250380535,Low Risk,5579,High Value,239.5199992873005,Low,No major rule-based risk factor,Personalized retention outreach,49,One year,No,Bank transfer (automatic),20.05,923.1
0052-YNYOT,0,0,0.0436746827214863,Low Risk,5462,High Value,238.55111702475818,Low,Electronic check,Promote automatic payment enrollment,67,One year,No,Electronic check,20.55,1343.4
4709-LKHYG,0,0,0.0625249960000163,Low Risk,3800,Low Value,237.59498480006195,Low,Electronic check,Promote automatic payment enrollment,29,One year,No,Electronic check,20.0,540.05
0230-UBYPQ,0,0,0.0462476072932172,Low Risk,5089,High Value,235.3540735151823,Low,No major rule-based risk factor,Personalized retention outreach,63,One year,DSL,Bank transfer (automatic),36.1,2298.9
6685-GBWJZ,0,0,0.045909646931,Low Risk,5114,High Value,234.781934405134,Low,No major rule-based risk factor,Personalized retention outreach,63,One year,DSL,Credit card (automatic),70.8,4448.8
9070-BCKQP,0,0,0.0521858903399968,Low Risk,4498,Medium Value,234.7321347493056,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,72,Two year,Fiber optic,Credit card (automatic),110.15,7881.2
2834-JKOOW,0,0,0.0649005235444455,Low Risk,3572,Low Value,231.82467010075933,Low,No major rule-based risk factor,Personalized retention outreach,15,One year,DSL,Mailed check,45.9,693.45
8390-FESFV,0,0,0.042309543023961,Low Risk,5466,High Value,231.2639621689708,Low,No online security,Bundle online security with retention offer,62,Two year,DSL,Bank transfer (automatic),84.5,5193.2
4353-HYOJD,0,0,0.0414265010815415,Low Risk,5580,High Value,231.15987603500156,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,27,Month-to-month,DSL,Mailed check,49.85,1336.15
0420-TXVSG,0,0,0.0389446300855812,Low Risk,5933,High Value,231.05849029775328,Low,No tech support,Offer discounted or trial tech support,66,Two year,DSL,Credit card (automatic),66.1,4428.45
7919-ZODZZ,0,0,0.0434814220074608,Low Risk,5289,High Value,229.97324099746018,Low,No tech support; No online security,Offer discounted or trial tech support; Bundle online security with retention offer,10,One year,DSL,Mailed check,65.9,660.05
0297-RBCSG,0,0,0.1120732532576562,Low Risk,2051,Low Value,229.86224243145287,Low,No online security,Bundle online security with retention offer,19,One year,DSL,Bank transfer (automatic),65.35,1231.85
1952-DVVSW,0,0,0.0654055429431514,Low Risk,3509,Low Value,229.50805018751828,Low,No major rule-based risk factor,Personalized retention outreach,10,One year,No,Mailed check,20.1,184.4
6418-HNFED,0,0,0.04294097576813,Low Risk,5340,High Value,229.3048106018142,Low,No major rule-based risk factor,Personalized retention outreach,51,Two year,DSL,Credit card (automatic),83.25,4089.45
7401-JIXNM,0,0,0.0387530570699116,Low Risk,5907,High Value,228.9143081119678,Low,High monthly charges,Review plan pricing or offer loyalty discount,54,Two year,DSL,Credit card (automatic),91.3,4965.0
4751-ERMAN,0,0,0.0547749755219486,Low Risk,4171,Medium Value,228.4664229020476,Low,No tech support; No online security,Offer discounted or trial tech support; Bundle online security with retention offer,72,Two year,DSL,Bank transfer (automatic),75.4,5480.25
6919-ELBGL,0,0,0.0363802995686182,Low Risk,6268,High Value,228.03171769609887,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,72,Two year,Fiber optic,Bank transfer (automatic),114.95,8196.4
5753-QQWPW,0,0,0.0551425488462847,Low Risk,4131,Medium Value,227.7938692840021,Low,Electronic check,Promote automatic payment enrollment,28,One year,DSL,Electronic check,59.9,1654.7
8573-JGCZW,0,0,0.0475044281066857,Low Risk,4774,Medium Value,226.78613978131756,Low,No major rule-based risk factor,Personalized retention outreach,17,One year,No,Bank transfer (automatic),19.65,351.55
7359-WWYJV,0,0,0.0361395602598221,Low Risk,6274,High Value,226.73960107012388,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,72,Two year,Fiber optic,Credit card (automatic),114.45,8375.05
2088-IEBAU,0,0,0.0408518485823439,Low Risk,5531,High Value,225.9515745089441,Low,Electronic check,Promote automatic payment enrollment,68,Two year,DSL,Electronic check,88.15,6148.45
3567-PQTSO,0,0,0.0353944375130214,Low Risk,6365,High Value,225.28559477038118,Low,Electronic check; Fiber optic service; No tech support; No online security,Promote automatic payment enrollment; Offer discounted or trial tech support; Bundle online security with retention offer,53,One year,Fiber optic,Electronic check,105.25,5576.3
6194-HBGQN,0,0,0.049503128277944,Low Risk,4549,Medium Value,225.18973053636725,Low,No major rule-based risk factor,Personalized retention outreach,51,One year,DSL,Credit card (automatic),81.15,4126.2
6223-DHJGV,0,0,0.0377632962202193,Low Risk,5956,High Value,224.91819228762617,Low,No major rule-based risk factor,Personalized retention outreach,42,One year,No,Mailed check,20.65,958.1
6388-TABGU,0,0,0.0493773143045261,Low Risk,4529,Medium Value,223.6298564851987,Low,No tech support,Offer discounted or trial tech support,62,One year,DSL,Bank transfer (automatic),56.15,3487.95
0513-RBGPE,0,0,0.0424593402509984,Low Risk,5229,High Value,222.01989017247064,Low,No major rule-based risk factor,Personalized retention outreach,37,Two year,DSL,Credit card (automatic),62.8,2278.75
8181-YHCMF,0,0,0.0455454319936722,Low Risk,4864,Medium Value,221.53298121722156,Low,No online security,Bundle online security with retention offer,68,Two year,DSL,Credit card (automatic),60.3,4109.0
8570-KLJYJ,0,0,0.0494149652145841,Low Risk,4462,Medium Value,220.48957478747425,Low,No tech support,Offer discounted or trial tech support,36,One year,DSL,Mailed check,54.45,1893.5
4560-WQAQW,0,0,0.0517015231752302,Low Risk,4244,Medium Value,219.42126435567695,Low,No major rule-based risk factor,Personalized retention outreach,59,One year,DSL,Bank transfer (automatic),68.7,4070.95
0257-KXZGU,0,0,0.0402820267108178,Low Risk,5442,High Value,219.21478936027046,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,32,Month-to-month,DSL,Bank transfer (automatic),62.45,2045.55
5893-PYOLZ,0,0,0.0497573076467868,Low Risk,4399,Medium Value,218.88239633821513,Low,No online security,Bundle online security with retention offer,56,Two year,DSL,Credit card (automatic),81.8,4534.45
4654-ULTTN,0,0,0.0336599105160108,Low Risk,6447,High Value,217.00544309672162,Low,No major rule-based risk factor,Personalized retention outreach,70,Two year,DSL,Credit card (automatic),74.8,5315.8
4737-HOBAX,0,0,0.0528201231062122,Low Risk,4073,Medium Value,215.1363614116023,Low,No online security,Bundle online security with retention offer,63,Two year,DSL,Credit card (automatic),79.8,5034.05
8400-WZICQ,0,0,0.0516828624761036,Low Risk,4149,Medium Value,214.43219641335384,Low,Month-to-month contract; Electronic check; No tech support,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Offer discounted or trial tech support,55,Month-to-month,DSL,Electronic check,55.7,3131.8
3649-JPUGY,0,0,0.0362425295349576,Low Risk,5842,High Value,211.72885754322232,Low,No online security,Bundle online security with retention offer,72,Two year,DSL,Bank transfer (automatic),88.6,6201.95
9339-FIIJL,0,0,0.0327764373340171,Low Risk,6450,High Value,211.40802080441028,Low,No online security,Bundle online security with retention offer,72,Two year,DSL,Bank transfer (automatic),85.95,6151.9
4359-INNWN,0,0,0.0437284600538861,Low Risk,4828,Medium Value,211.12100514016208,Low,No major rule-based risk factor,Personalized retention outreach,17,One year,No,Credit card (automatic),20.05,337.9
0707-HOVVN,0,0,0.0347994822611481,Low Risk,6024,High Value,209.63208114115616,Low,No online security,Bundle online security with retention offer,70,Two year,DSL,Bank transfer (automatic),75.5,5212.65
6814-ZPWFQ,0,0,0.0353241103759536,Low Risk,5896,High Value,208.27095477662243,Low,No major rule-based risk factor,Personalized retention outreach,51,One year,No,Bank transfer (automatic),25.0,1260.7
7266-GSSJX,0,0,0.0798386138040255,Low Risk,2606,Low Value,208.05942757329046,Low,Month-to-month contract; Electronic check,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment,11,Month-to-month,No,Electronic check,20.45,250.8
7375-WMVMT,0,0,0.0324415491859681,Low Risk,6412,High Value,208.01521338042747,Low,Fiber optic service; No online security; High monthly charges,Bundle online security with retention offer; Review plan pricing or offer loyalty discount,71,Two year,Fiber optic,Credit card (automatic),95.5,6707.15
0866-QLSIR,1,0,0.0399528234252801,Low Risk,5189,High Value,207.31520075377844,Low,No major rule-based risk factor,Personalized retention outreach,34,One year,DSL,Mailed check,64.4,2088.75
4830-FAXFM,0,0,0.0867480198905132,Low Risk,2378,Low Value,206.28679129964038,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,19,Month-to-month,No,Credit card (automatic),24.1,439.2
7572-KPVKK,0,0,0.0348646101169268,Low Risk,5900,High Value,205.7011996898681,Low,Electronic check; Fiber optic service; No online security; High monthly charges,Promote automatic payment enrollment; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,62,Two year,Fiber optic,Electronic check,104.05,6590.5
0121-SNYRK,0,0,0.0406648992163078,Low Risk,5052,Medium Value,205.43907084078702,Low,No major rule-based risk factor,Personalized retention outreach,50,One year,DSL,Mailed check,35.4,1748.9
5014-WUQMG,0,0,0.0353983957927357,Low Risk,5793,High Value,205.06290682731793,Low,Electronic check; Fiber optic service; No tech support; High monthly charges,Promote automatic payment enrollment; Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,47,One year,Fiber optic,Electronic check,96.1,4391.45
5514-YQENT,0,0,0.0405665187572496,Low Risk,5038,Medium Value,204.3741214990235,Low,Electronic check; Fiber optic service; High monthly charges,Promote automatic payment enrollment; Review plan pricing or offer loyalty discount,41,Two year,Fiber optic,Electronic check,111.15,4507.15
2294-DMMUS,0,0,0.0404093111898646,Low Risk,5057,Medium Value,204.34988668714527,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,62,Month-to-month,DSL,Credit card (automatic),70.45,4300.45
7677-SJJJK,0,0,0.0647910663582136,Low Risk,3152,Low Value,204.22144116108927,Low,No major rule-based risk factor,Personalized retention outreach,8,One year,No,Credit card (automatic),19.9,153.95
8345-MVDYC,0,0,0.0343163119832667,Low Risk,5937,High Value,203.7359442446544,Low,No major rule-based risk factor,Personalized retention outreach,45,Two year,DSL,Bank transfer (automatic),81.65,3618.7
5505-OVWQW,0,0,0.0437284600538861,Low Risk,4650,Medium Value,203.33733925057038,Low,No major rule-based risk factor,Personalized retention outreach,17,One year,No,Mailed check,20.15,353.65
7666-WKRON,1,0,0.0913152405875689,Low Risk,2224,Low Value,203.08509506675324,Low,Electronic check; Fiber optic service; No online security,Promote automatic payment enrollment; Bundle online security with retention offer,39,Two year,Fiber optic,Electronic check,80.45,3201.55
2091-MJTFX,1,0,0.0440108868596098,Low Risk,4568,Medium Value,201.04173117469756,Low,Month-to-month contract; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer,30,Month-to-month,DSL,Credit card (automatic),51.2,1561.5
4121-AGSIN,0,0,0.0445057016822655,Low Risk,4455,Medium Value,198.2729009944928,Low,No major rule-based risk factor,Personalized retention outreach,58,One year,No,Credit card (automatic),24.5,1497.9
1395-OFUWC,0,0,0.0415336546120586,Low Risk,4741,Medium Value,196.91105651576984,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,43,Month-to-month,DSL,Credit card (automatic),29.3,1224.05
6682-QJDGB,1,0,0.0699701954374849,Low Risk,2810,Low Value,196.61624917933256,Low,Month-to-month contract; No tech support,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support,40,Month-to-month,DSL,Mailed check,55.25,2139.2
9860-LISIZ,0,0,0.0684786153952449,Low Risk,2864,Low Value,196.1227544919814,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,34,Month-to-month,No,Mailed check,20.35,673.2
0379-DJQHR,0,0,0.0464807059665071,Low Risk,4219,Medium Value,196.10209847269346,Low,No tech support,Offer discounted or trial tech support,67,Two year,DSL,Credit card (automatic),81.35,5398.6
1036-GUDCL,0,0,0.037141404772911,Low Risk,5275,High Value,195.92091017710553,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,60,Month-to-month,DSL,Credit card (automatic),79.05,4663.4
5318-YKDPV,0,0,0.0525102608392362,Low Risk,3716,Low Value,195.1281292786017,Low,No major rule-based risk factor,Personalized retention outreach,43,Two year,DSL,Credit card (automatic),79.15,3566.6
2320-TZRRH,0,0,0.0415019663619505,Low Risk,4700,Medium Value,195.05924190116735,Low,No major rule-based risk factor,Personalized retention outreach,20,One year,No,Mailed check,19.5,403.15
6288-CHQJB,0,0,0.0383302863718987,Low Risk,5077,High Value,194.60286391012968,Low,No major rule-based risk factor,Personalized retention outreach,54,Two year,DSL,Bank transfer (automatic),69.95,3871.85
7669-LCRSD,0,0,0.0943609910993288,Low Risk,2047,Low Value,193.15694878032605,Low,Month-to-month contract; No tech support; No online security,Offer incentive to move to a longer-term contract; Offer discounted or trial tech support; Bundle online security with retention offer,12,Month-to-month,DSL,Mailed check,56.3,628.65
3489-VSFRD,0,0,0.0396002172637747,Low Risk,4835,Medium Value,191.46705047035067,Low,No major rule-based risk factor,Personalized retention outreach,56,One year,DSL,Credit card (automatic),60.25,3282.75
9824-QCJPK,0,0,0.0458538842324278,Low Risk,4175,Medium Value,191.43996667038604,Low,No major rule-based risk factor,Personalized retention outreach,36,One year,No,Mailed check,20.0,666.75
8717-VCTXJ,0,0,0.0361129268739218,Low Risk,5293,High Value,191.1457219436681,Low,No major rule-based risk factor,Personalized retention outreach,42,One year,No,Mailed check,19.55,839.4
9968-FFVVH,0,0,0.0375804860539395,Low Risk,5082,High Value,190.98403012612056,Low,No major rule-based risk factor,Personalized retention outreach,63,One year,DSL,Bank transfer (automatic),68.8,4111.35
5820-PTRYM,0,0,0.0437024724152041,Low Risk,4368,Medium Value,190.8923995096115,Low,No major rule-based risk factor,Personalized retention outreach,56,One year,DSL,Credit card (automatic),68.45,4014.0
6322-HRPFA,0,0,0.0379172124893633,Low Risk,4986,Medium Value,189.0552214719654,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,49,Month-to-month,DSL,Credit card (automatic),59.6,2970.3
3948-FVVRP,0,0,0.0662013594361586,Low Risk,2848,Low Value,188.5414716741797,Low,Month-to-month contract; No online security,Offer incentive to move to a longer-term contract; Bundle online security with retention offer,9,Month-to-month,DSL,Mailed check,54.8,452.8
3750-YHRYO,0,0,0.065509676785057,Low Risk,2874,Low Value,188.2748110802538,Low,No major rule-based risk factor,Personalized retention outreach,7,One year,No,Mailed check,20.65,150.0
3400-ESFUW,1,0,0.0344320524724258,Low Risk,5463,High Value,188.10230265686212,Low,No major rule-based risk factor,Personalized retention outreach,55,Two year,DSL,Bank transfer (automatic),57.55,3046.4
2188-SXWVT,0,0,0.0466676762724889,Low Risk,4027,Medium Value,187.9307323493128,Low,No tech support,Offer discounted or trial tech support,34,One year,DSL,Mailed check,55.0,1885.15
1131-ALZWV,0,0,0.0453164701842278,Low Risk,4147,Medium Value,187.92740185399268,Low,No major rule-based risk factor,Personalized retention outreach,24,One year,No,Bank transfer (automatic),24.6,605.25
1174-FGIFN,0,0,0.0321478074466898,Low Risk,5823,High Value,187.1966827620747,Low,Electronic check; Fiber optic service; No online security; High monthly charges,Promote automatic payment enrollment; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,28,One year,Fiber optic,Electronic check,90.45,2509.25
9844-FELAJ,0,0,0.0316691670817296,Low Risk,5899,High Value,186.8164166151229,Low,Electronic check; Fiber optic service; No online security; High monthly charges,Promote automatic payment enrollment; Bundle online security with retention offer; Review plan pricing or offer loyalty discount,70,One year,Fiber optic,Electronic check,107.9,7475.85
0076-LVEPS,0,0,0.0563992023129062,Low Risk,3290,Low Value,185.5533756094614,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,29,Month-to-month,DSL,Mailed check,45.0,1242.45
9637-CDTKZ,0,0,0.0372256940841328,Low Risk,4965,Medium Value,184.82557112771937,Low,Fiber optic service; High monthly charges,Review plan pricing or offer loyalty discount,72,Two year,Fiber optic,Credit card (automatic),114.1,8086.4
5018-LXQQG,0,0,0.0398526887925465,Low Risk,4631,Medium Value,184.55780179828284,Low,Month-to-month contract,Offer incentive to move to a longer-term contract,30,Month-to-month,DSL,Bank transfer (automatic),66.3,1923.5
3324-OIRTO,0,0,0.0302347351071457,Low Risk,6101,High Value,184.46211888869593,Low,Fiber optic service; No tech support; High monthly charges,Offer discounted or trial tech support; Review plan pricing or offer loyalty discount,71,One year,Fiber optic,Bank transfer (automatic),104.65,7288.4
8430-TWCBX,0,0,0.0449043647118276,Low Risk,4074,Medium Value,182.94038183598565,Low,No major rule-based risk factor,Personalized retention outreach,49,One year,No,Credit card (automatic),20.7,1032.05
3780-DDGSE,0,0,0.0333824679669657,Low Risk,5479,High Value,182.90254199100508,Low,Month-to-month contract; Electronic check; No online security,Offer incentive to move to a longer-term contract; Promote automatic payment enrollment; Bundle online security with retention offer,35,Month-to-month,DSL,Electronic check,76.05,2747.2
6598-RFFVI,1,0,0.0796480250660144,Low Risk,2279,Low Value,181.51784912544682,Low,Short tenure,Trigger new-customer onboarding outreach,2,One year,No,Credit card (automatic),19.3,28.3
7338-ERIVA,0,0,0.0452898119973616,Low Risk,4003,Medium Value,181.2951174254385,Low,No major rule-based risk factor,Personalized retention outreach,39,One year,DSL,Bank transfer (automatic),45.05,1790.6
0559-CKHUS,0,0,0.0314482243510932,Low Risk,5758,High Value,181.07887581359464,Low,No major rule-based risk factor,Personalized retention outreach,29,Two year,No,Mailed check,19.55,521.8
7560-QJAVJ,0,0,0.0329719279878489,Low Risk,5474,High Value,180.48833380548487,Low,No major rule-based risk factor,Personalized retention outreach,70,Two year,DSL,Bank transfer (automatic),79.6,5589.45
